id,title,description,user_id,folder_id,status,created_at,updated_at,desc_un_html,position,modified_at,modified_by,tags,seo_data-meta_title,seo-data-meta_description,seo-data-meta_keywords,id_folder,folder_name,description_folder,created_at_folder,updated_at_folder,category_id,visibility,position_folder,parent_folder_id,language_id,id_category,category_name,description_category,created_at_category,updated_at_category,language_id_category,slug,folder_slug,category_slug,path
226846,What tickets are taken into account for the count of Resolved Tickets in reports?,"<p><span style=""font-size: 16px;"">Both <strong>closed</strong> as well as <strong>resolved </strong>tickets would be taken into account for the resolved tickets count while generating reports. </span></p>",18784870,272640,2,2017-04-27T13:23:04+05:30,2024-06-01T15:11:51+05:30, Both closed as well as resolved tickets would be taken into account for the resolved tickets count while generating reports.  ,21,2017-07-20T19:37:32+05:30,19223548,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-tickets-are-taken-into-account-for-the-count-of-resolved-tickets-in-reports,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/what-tickets-are-taken-into-account-for-the-count-of-resolved-tickets-in-reports.mdx
226848,Where can I see the total number of tickets that were reassigned by one group to another?,"<p><span style=""font-size: 16px;"">You could have this tracked with the Tickets re-assigned metric in <strong>""Group Performance""</strong> Report. This would show the number of tickets that were re-assigned to that group. Please navigate to <strong>Reports -&gt; click on group performance report -&gt; and filter</strong> by the concerned group to see this metric specifically. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">You could also click on that count to see that list of tickets that were reassigned from the Garden plan.</span></p>",20994566,272640,2,2017-04-27T13:34:46+05:30,2024-06-01T15:13:22+05:30," You could have this tracked with the Tickets re-assigned metric in ""Group Performance"" Report. This would show the number of tickets that were re-assigned to that group. Please navigate to Reports -> click on group performance report -> and filter by the concerned group to see this metric specifically.      You could also click on that count to see that list of tickets that were reassigned from the Garden plan. ",28,2018-02-04T01:46:25+05:30,19223483,"freshdesk_old_garden,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,where-can-i-see-the-total-number-of-tickets-that-were-reassigned-by-one-group-to-another,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/where-can-i-see-the-total-number-of-tickets-that-were-reassigned-by-one-group-to-another.mdx
226849,How are the Resolution SLA and First Response SLA percentage metrics calculated?,"<p><strong><span style=""font-size: 16px;"">First Response SLA%</span></strong><span style=""font-size: 16px;""> = The percentage of the number of tickets where the first responses were sent within the SLA divided by the total number of tickets on which the first responses were sent in a selected time period within the filters on the reports. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;""><strong>Resolution SLA%</strong> = The percentage of the number of tickets resolved within the SLA divided by the total number of tickets resolved during the selected time period within the filters. </span></p>",18784870,272640,2,2017-04-27T14:37:13+05:30,2024-06-01T15:11:52+05:30, First Response SLA% = The percentage of the number of tickets where the first responses were sent within the SLA divided by the total number of tickets on which the first responses were sent in a selected time period within the filters on the reports.      Resolution SLA% = The percentage of the number of tickets resolved within the SLA divided by the total number of tickets resolved during the selected time period within the filters.  ,22,2017-07-20T19:43:27+05:30,19223548,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-are-the-resolution-sla-and-first-response-sla-percentage-metrics-calculated,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-are-the-resolution-sla-and-first-response-sla-percentage-metrics-calculated.mdx
226850,How many hours do the Reports take to get updated?,"<p data-identifyelement=""545""><span data-identifyelement=""546"" style=""font-size: 16px;"">The performance reports take half an hour to get updated on the<strong data-identifyelement=""547"" dir=""ltr"">&nbsp;Forest/Enterprise</strong> plan and an hour on the <strong data-identifyelement=""548"" dir=""ltr"">Estate/Pro</strong> plan.&nbsp;</span></p><p data-identifyelement=""549""><span data-identifyelement=""550"" style=""font-size: 16px;""><br data-identifyelement=""551""></span></p><p data-identifyelement=""552""><span data-identifyelement=""553"" style=""font-size: 16px;"">For the accounts in<strong data-identifyelement=""554"" dir=""ltr"">&nbsp;Garden/Growth&nbsp;</strong>plan, it takes four hours and on the other two - <strong data-identifyelement=""555"" dir=""ltr"">sprout/Free and blossom,</strong> it takes 24 hours for an update.</span></p>",20994566,272640,2,2017-04-27T14:49:51+05:30,2024-06-01T15:11:52+05:30," The performance reports take half an hour to get updated on the Forest/Enterprise plan and an hour on the Estate/Pro plan.      For the accounts in Garden/Growth plan, it takes four hours and on the other two - sprout/Free and blossom, it takes 24 hours for an update. ",23,2023-04-11T16:49:17+05:30,26253238,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-many-hours-do-the-reports-take-to-get-updated,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-many-hours-do-the-reports-take-to-get-updated.mdx
226854,Why am I not able to filter the Helpdesk In-depth Report based on group and agent name?,"<p data-identifyelement=""536""><span data-identifyelement=""537"" style=""font-size: 16px;"">The ability to filter Helpdesk In-depth Report based on group and agent name is available only from the <strong data-identifyelement=""538"" dir=""ltr"">Estate/Pro Plan&nbsp;</strong>onwards in Freshdesk.&nbsp;</span></p><p data-identifyelement=""539""><span data-identifyelement=""540"" style=""font-size: 16px;""><br data-identifyelement=""541""></span></p><p data-identifyelement=""542""><span data-identifyelement=""543"" style=""font-size: 16px;"">Kindly check your plan details in <strong data-identifyelement=""544"" dir=""ltr"">Admin -&gt; Account -&gt; Plans and billing</strong>.&nbsp;</span></p>",18784870,272640,2,2017-04-27T15:08:00+05:30,2024-06-01T15:09:27+05:30, The ability to filter Helpdesk In-depth Report based on group and agent name is available only from the Estate/Pro Plan onwards in Freshdesk.      Kindly check your plan details in Admin -> Account -> Plans and billing.  ,17,2023-04-11T16:46:17+05:30,26253238,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,why-am-i-not-able-to-filter-the-helpdesk-in-depth-report-based-on-group-and-agent-name,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/why-am-i-not-able-to-filter-the-helpdesk-in-depth-report-based-on-group-and-agent-name.mdx
226856,Would the response time of a reply sent outside business hours be taken into account in Agent Performance reports?,"<p><span style=""font-size: 16px;"">The time period within <strong>Business hours </strong>would only be considered for calculating the response time metrics in the Reports.</span><span style=""font-size: 16px;"">The time period that was elapsed <strong>outside Business hours</strong> is excluded while calculating metrics within the Reports tab. </span></p>",18784870,272640,2,2017-04-27T15:53:33+05:30,2024-06-01T15:13:22+05:30, The time period within Business hours would only be considered for calculating the response time metrics in the Reports.The time period that was elapsed outside Business hours is excluded while calculating metrics within the Reports tab.  ,26,2019-02-22T14:40:22+05:30,22517489,"freshdesk_old_garden,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,would-the-response-time-of-a-reply-sent-outside-business-hours-be-taken-into-account-in-agent-performance-reports,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/would-the-response-time-of-a-reply-sent-outside-business-hours-be-taken-into-account-in-agent-performance-reports.mdx
226859,"How is the ""Tickets Re-opened"" metric calculated if a ticket is reopened multiple times?","<p><span style=""font-size: 16px;"">When a ticket is re-opened multiple times it is taken as a single count during report generation. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">It would show the number of tickets that were reopened during that given time-period upon applying the filter within the concerned report.</span></p>",20994566,272640,2,2017-04-27T16:13:33+05:30,2024-06-01T15:11:52+05:30, When a ticket is re-opened multiple times it is taken as a single count during report generation.      It would show the number of tickets that were reopened during that given time-period upon applying the filter within the concerned report. ,24,2017-07-20T20:59:21+05:30,19223548,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-is-the-tickets-re-opened-metric-calculated-if-a-ticket-is-reopened-multiple-times,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-is-the-tickets-re-opened-metric-calculated-if-a-ticket-is-reopened-multiple-times.mdx
226861,"How are FCR%, First Response SLA%, and Average First response time metrics calculated for Agent Performance Report?","<p><span style=""font-size: 16px;""><strong>FCR%</strong> = % of Number of tickets resolved after the first contact made by the customer divided by the total number of tickets resolved in the selected time period.</span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;""><strong>First Response SLA%</strong> = % of Number of tickets whose first responses were sent within the SLA divided by the total number of tickets whose first responses were sent in the selected time period.</span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;""><strong>Average 1st response time</strong> = Total time taken to send the first response during the selected time period divided by the number of tickets whose first responses were sent in the selected time period.</span></p><p><br></p><p><br></p><p><br></p><p><span style=""font-size: 16px;"">Kindly go through this </span><a href=""https://support.freshdesk.com/support/solutions/articles/213169-agent-performance-report""><span style=""font-size: 16px;"">link </span></a><span style=""font-size: 16px;"">for detailed information about the metrics in <strong>Agent Performance Report</strong>.</span></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>",20994566,272640,2,2017-04-27T16:17:08+05:30,2024-06-06T17:20:13+05:30, FCR% = % of Number of tickets resolved after the first contact made by the customer divided by the total number of tickets resolved in the selected time period.     First Response SLA% = % of Number of tickets whose first responses were sent within the SLA divided by the total number of tickets whose first responses were sent in the selected time period.     Average 1st response time = Total time taken to send the first response during the selected time period divided by the number of tickets whose first responses were sent in the selected time period.           Kindly go through this link for detailed information about the metrics in Agent Performance Report.                ,25,2019-02-21T20:31:33+05:30,27015322,"freshdesk_old_garden,omnichannel_old_estate,omnichannel_growth,freshdesk_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-are-fcr-first-response-sla-and-average-first-response-time-metrics-calculated-for-agent-performance-report,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-are-fcr-first-response-sla-and-average-first-response-time-metrics-calculated-for-agent-performance-report.mdx
226866,"Do ""Waiting on Customer"" and ""Waiting on Third Party"" statuses affect the average response time?","<p><span style=""font-size: 16px;"">The response time does not depend upon the <strong>Status</strong> of a Ticket. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">So, if a ticket is moved to <strong>Waiting on Customer</strong> or <strong>Pending,</strong> the time spent in those statuses would also be considered for response time.</span></p>",18784870,272640,2,2017-04-27T17:21:52+05:30,2024-06-01T15:11:53+05:30," The response time does not depend upon the Status of a Ticket.      So, if a ticket is moved to Waiting on Customer or Pending, the time spent in those statuses would also be considered for response time. ",31,2017-07-21T15:07:03+05:30,19223548,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,do-waiting-on-customer-and-waiting-on-third-party-statuses-affect-the-average-response-time,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/do-waiting-on-customer-and-waiting-on-third-party-statuses-affect-the-average-response-time.mdx
226870,How do I check the number of overdue tickets for an agent?,"<p><span style=""font-size: 16px;"">The number of <strong>Overdue</strong> Tickets for an agent can be found from within the <strong>Agent Performance Report</strong>. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">The metric corresponding to Resolution SLA could be clicked upon, which would display the list of corresponding tickets. Under the <strong>""Violated"" </strong>tab in that list, you would get the number and list of Overdue Tickets.</span></p>",20994566,272640,2,2017-04-27T18:00:09+05:30,2024-06-01T15:13:22+05:30," The number of Overdue Tickets for an agent can be found from within the Agent Performance Report.      The metric corresponding to Resolution SLA could be clicked upon, which would display the list of corresponding tickets. Under the ""Violated"" tab in that list, you would get the number and list of Overdue Tickets. ",27,2017-07-20T21:42:19+05:30,19223548,"freshdesk_old_garden,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-do-i-check-the-number-of-overdue-tickets-for-an-agent,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-do-i-check-the-number-of-overdue-tickets-for-an-agent.mdx
228017,Can I change the default values while running a report?,"<p><span style=""font-size: 16px;"">Freshdesk reports mainly focus on the various <strong>metrics that can be calculated from tickets</strong> from different sources like the portal, email, social, chat or phone. </span></p><p><br></p><p><span style=""font-size: 16px;"">These values that are displayed in a report using which you can filter the data presented are the ones that exist in your ticket form or fields that you use within the portal. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">The <strong>default values of the ticket form </strong>cannot be changed in order for it to be reflected so in reports. You could always contact us (support@freshdesk.com) to understand what are the fields you want to report on and we could guide you accordingly. </span></p>",18784870,272640,2,2017-07-05T16:54:32+05:30,2024-06-01T15:12:08+05:30," Freshdesk reports mainly focus on the various metrics that can be calculated from tickets from different sources like the portal, email, social, chat or phone.      These values that are displayed in a report using which you can filter the data presented are the ones that exist in your ticket form or fields that you use within the portal.      The default values of the ticket form cannot be changed in order for it to be reflected so in reports. You could always contact us (support@freshdesk.com) to understand what are the fields you want to report on and we could guide you accordingly.  ",14,2017-07-21T15:26:59+05:30,19223548,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,can-i-change-the-default-values-while-running-a-report,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/can-i-change-the-default-values-while-running-a-report.mdx
228083,How does the Top-Customer Analysis Report work?,"<p><span style=""font-size: 16px;"">The<strong> Top-Customer Analysis</strong> Report would display metrics on which Company raises the most or least tickets. </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">To have ticket metrics displayed on this report, you would first have to associate Customers to Companies. Once this is done, the tickets raised by the requesters from a company would be tracked and the report on<strong> Top five Companies</strong> (based on ticket volume) would be generated. </span></p><p><span style=""font-size: 16px;""><br></span></p><p style=""""><span style=""font-size: 16px;"">There is a<strong> toggle button</strong> to see the <strong>top 5</strong> and<strong> bottom 5</strong> customers in each metric by clicking on the sort button in the top right</span><span style=""font-size: 16px;""> corner.</span></p><p style=""""><br></p><p style=""""><span style=""font-size: 16px;"">If you would like to get a report on each/all contacts and companies and not just the top/bottom 5, you can use the<strong> Export</strong> option from the Ticket List View where you can filter the tickets by Contacts or Companies. </span></p>",17516362,272640,2,2017-07-06T16:07:17+05:30,2024-06-01T15:09:31+05:30," The Top-Customer Analysis Report would display metrics on which Company raises the most or least tickets.      To have ticket metrics displayed on this report, you would first have to associate Customers to Companies. Once this is done, the tickets raised by the requesters from a company would be tracked and the report on Top five Companies (based on ticket volume) would be generated.      There is a toggle button to see the top 5 and bottom 5 customers in each metric by clicking on the sort button in the top right corner.     If you would like to get a report on each/all contacts and companies and not just the top/bottom 5, you can use the Export option from the Ticket List View where you can filter the tickets by Contacts or Companies.  ",32,2018-12-12T10:43:38+05:30,20587616,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-does-the-top-customer-analysis-report-work,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-does-the-top-customer-analysis-report-work.mdx
228085,"I see that there is a new reporting feature called ""Ticket lifecycle"" added to my panel. Please brief me about this. ","<p><span style=""font-size: 16px;"">We have a newly added report that gives you the dynamics of a resolved or completed ticket to track the changes made to it which include SLA violations, reassignments and the response time recorded on them.&nbsp;</span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">This is called ""Ticket Lifecycle"" which aids this in depth studying of the activity on each ticket that can be filtered using these parameters: time period, customer, source, priority, product, SLA violated, at least once in a group, at least once in agent and at least once in status.</span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">Kindly note that this is available from the<strong dir=""ltr"">&nbsp;Estate/Pro</strong> plan and above. Documentation on this is given below:&nbsp;</span></p><p><span style=""font-size: 16px;""><br></span></p><p><a href=""https://support.freshdesk.com/support/solutions/articles/227095-ticket-lifecycle-report"" rel=""noreferrer""><span style=""font-size: 16px;"">https://support.freshdesk.com/support/solutions/articles/227095-ticket-lifecycle-report</span></a></p>",18784870,272640,2,2017-07-06T16:13:20+05:30,2024-06-01T15:09:32+05:30," We have a newly added report that gives you the dynamics of a resolved or completed ticket to track the changes made to it which include SLA violations, reassignments and the response time recorded on them.      This is called ""Ticket Lifecycle"" which aids this in depth studying of the activity on each ticket that can be filtered using these parameters: time period, customer, source, priority, product, SLA violated, at least once in a group, at least once in agent and at least once in status.     Kindly note that this is available from the Estate/Pro plan and above. Documentation on this is given below:      https://support.freshdesk.com/support/solutions/articles/227095-ticket-lifecycle-report ",33,2023-04-11T16:51:02+05:30,26253238,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,i-see-that-there-is-a-new-reporting-feature-called-ticket-lifecycle-added-to-my-panel-please-brief-me-about-this-,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/i-see-that-there-is-a-new-reporting-feature-called-ticket-lifecycle-added-to-my-panel-please-brief-me-about-this-.mdx
228087,How do I find the number of replies sent by my agents?,"<p><span style=""font-size: 16px;"">Please Navigate to the <strong>Reports tab -&gt;click on Agent Performance Report </strong>to see this metric.  </span></p><p><span style=""font-size: 16px;""><br></span></p><p><span style=""font-size: 16px;"">The <strong>Responses metric</strong> would denote the number of replies sent by the agent. You could also use the Filter option, to generate this metric based on the filtered conditions and for particular agents. </span></p>",17516362,272640,2,2017-07-06T16:15:59+05:30,2024-06-01T15:13:23+05:30," Please Navigate to the Reports tab ->click on Agent Performance Report to see this metric.       The Responses metric would denote the number of replies sent by the agent. You could also use the Filter option, to generate this metric based on the filtered conditions and for particular agents.  ",29,2017-07-21T15:50:10+05:30,19223548,"freshdesk_old_garden,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-do-i-find-the-number-of-replies-sent-by-my-agents,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-do-i-find-the-number-of-replies-sent-by-my-agents.mdx
228473,What is the time period taken to update the sections on Admin Dashboard?,"<p data-identifyelement=""522"" dir=""ltr"">The various sections of the Admin Dashboard are not real-time. Today's ticket trends and Group Performance would be updated once every 30 minutes ( based on your helpdesk time zone ). The other reporting metrics for the Helpdesk would be updated 10 minutes.</p><p data-identifyelement=""523""><br data-identifyelement=""524""></p><p data-identifyelement=""525"">For the Group Performance section, there is an upper limit of 50 groups that could be displayed. If the number of groups is more than 50, the top 50 groups based on ticket volume would be listed first.</p>",17516362,272640,2,2017-07-26T02:31:18+05:30,2024-06-01T15:09:33+05:30," The various sections of the Admin Dashboard are not real-time. Today's ticket trends and Group Performance would be updated once every 30 minutes ( based on your helpdesk time zone ). The other reporting metrics for the Helpdesk would be updated 10 minutes.     For the Group Performance section, there is an upper limit of 50 groups that could be displayed. If the number of groups is more than 50, the top 50 groups based on ticket volume would be listed first. ",38,2022-06-21T14:50:52+05:30,50000191325,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-is-the-time-period-taken-to-update-the-sections-on-admin-dashboard,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/what-is-the-time-period-taken-to-update-the-sections-on-admin-dashboard.mdx
228986,Who would have access to Reports in Freshdesk?,"<p>The reports tab on your Freshdesk Account would be visible for all agents with the associated Agent Role as Supervisor and above. </p><p><br></p><p>Any agent who is associated with this role would be able to view the Reports to get Helpdesk Metrics. Also, they would be able to schedule reports to be sent over to specific email addresses, periodically.</p>",17516362,272640,2,2017-08-31T20:24:11+05:30,2024-06-01T15:12:17+05:30," The reports tab on your Freshdesk Account would be visible for all agents with the associated Agent Role as Supervisor and above.      Any agent who is associated with this role would be able to view the Reports to get Helpdesk Metrics. Also, they would be able to schedule reports to be sent over to specific email addresses, periodically. ",43,2017-08-31T20:24:23+05:30,17516362,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,who-would-have-access-to-reports-in-freshdesk,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/who-would-have-access-to-reports-in-freshdesk.mdx
230170,How can I get a reports with customised metrics to suit my business requirements?,"<p>If you require business-specific metrics to be derived from Tickets in your account, you could make use of the <a href=""https://support.freshdesk.com/support/solutions/articles/226460-export-ticket-activities-from-your-helpdesk"" rel=""noreferrer noopener"">Ticket Activities Export feature </a>within Freshdesk. Using this feature, you could extract ticket information as a JSON file into your BI tools and thereby extract metrics from the ticket activities.</p><p><br></p><p>This way, you could create custom reports containing any metric from ticket activities, based on your business requirements.</p>",17516362,272640,2,2017-11-07T00:54:48+05:30,2024-06-01T15:09:35+05:30," If you require business-specific metrics to be derived from Tickets in your account, you could make use of the Ticket Activities Export feature within Freshdesk. Using this feature, you could extract ticket information as a JSON file into your BI tools and thereby extract metrics from the ticket activities.     This way, you could create custom reports containing any metric from ticket activities, based on your business requirements. ",44,2018-03-14T22:31:46+05:30,20587616,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-can-i-get-a-reports-with-customised-metrics-to-suit-my-business-requirements,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-can-i-get-a-reports-with-customised-metrics-to-suit-my-business-requirements.mdx
230171,How can I see the number of tickets received on a daily basis?,"<p>Ticket Volume Trends should help you with this metric.</p><p><br></p><p dir=""ltr"">Navigate to <strong dir=""ltr"">Analytics &gt; Curated reports &gt; Ticket Volume Trends &gt; Load Analysis</strong>. You can view the number of tickets received on a daily basis for the set date range.</p><p><br></p><p><img src=""https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/50011877050/original/p9snH5jnq1YFgAVpT9Op8vz4ccEb1M487w.png?1716144887"" style=""width: 315px; display: block; float: none; vertical-align: top; margin: 5px auto; text-align: center;"" class=""fr-fic fr-dib"" data-id=""50011877050""></p>",19223483,272640,2,2017-11-07T01:01:44+05:30,2024-06-01T15:12:22+05:30, Ticket Volume Trends should help you with this metric.     Navigate to Analytics > Curated reports > Ticket Volume Trends > Load Analysis. You can view the number of tickets received on a daily basis for the set date range.      ,45,2024-05-31T11:46:41+05:30,50000761347,"freshdesk_old_sprout,freshdesk_free,css_growth,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,how-can-i-see-the-number-of-tickets-received-on-a-daily-basis,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/how-can-i-see-the-number-of-tickets-received-on-a-daily-basis.mdx
235524,What will happen to my reports if I delete an invalid ticket?,"<p>Tickets that are marked as spam, deleted and those that are merged will not be considered in the Reports. The metric for that ticket will not be included.</p>",19223483,272640,2,2018-08-17T12:00:33+05:30,2024-06-01T15:09:41+05:30," Tickets that are marked as spam, deleted and those that are merged will not be considered in the Reports. The metric for that ticket will not be included. ",4,2018-12-13T17:43:29+05:30,21533184,"freshdesk_old_estate,freshdesk_pro,css_pro,omnichannel_old_estate,omnichannel_growth",,,,272640,Reports,,2017-02-23T11:25:08+05:30,2017-07-29T01:24:50+05:30,4,1,11,,6,4,Freshdesk FAQ,Frequently asked questions related to Freshdesk,2011-03-16T16:37:03+05:30,2013-04-19T17:44:12+05:30,6,what-will-happen-to-my-reports-if-i-delete-an-invalid-ticket,reports,freshdesk-faq,/freshdesk/freshdesk-faq/reports/what-will-happen-to-my-reports-if-i-delete-an-invalid-ticket.mdx
